"","Year","Nest_ID","Male_ID","Female_ID","Chick1_ID","Chick1_HD","Chick1_Fate","Chick2_ID","Chick2_HD","Chick2_Fate","Chick3_ID","Chick3_HD","Chick3_Fate","Chick4_ID","Chick4_HD","Chick4_Fate","Chick5_ID","Chick5_HD","Chick5_Fate","Date","Date2","Hatching_date","Parents","male_care","female_care","Brood_age","Chicks_nr","Chick1_pres","Chick2_pres","Chick3_pres","Chick4_pres","Chick5_pres","Chick1_surv_age","Chick2_surv_age","Chick3_surv_age","Chick4_surv_age","Chick5_surv_age","Female_dur_care","Male_dur_care","M_weight","F_weight","M_right_tarsus","F_right_tarsus","M_left_tarsus","F_left_tarsus","M_left_wing","F_left_wing","M_right_wing","F_right_wing","M_cap_date","F_cap_date","Manipulation"
"1747",2009,"2009_D104","CA2224","CA072","CA2233","2009-06-16","died","CA2367","2009-06-16","died","CA2235","2009-06-16","fledged",NA,NA,NA,NA,NA,NA,708,"2009-07-08","2009-06-16",3,1,0,22,1,0,0,2,NA,NA,1,18,26,NA,NA,9.5,25,40,36.4,26.2,23.9,25.9,23.9,112,104,112,105,604,610,"M"
"1748",2009,"2009_D104","CA2224","CA072","CA2233","2009-06-16","died","CA2367","2009-06-16","died","CA2235","2009-06-16","fledged",NA,NA,NA,NA,NA,NA,710,"2009-07-10","2009-06-16",3,1,0,24,1,0,0,2,NA,NA,1,18,26,NA,NA,9.5,25,40,36.4,26.2,23.9,25.9,23.9,112,104,112,105,604,610,"M"
"1749",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614,"2009-06-14","2009-06-14",4,1,1,0,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1750",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615,"2009-06-15","2009-06-14",4,1,1,1,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1751",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616,"2009-06-16","2009-06-14",4,1,1,2,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1752",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617,"2009-06-17","2009-06-14",4,1,1,3,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1753",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,"2009-06-19","2009-06-14",3,1,0,5,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1754",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620,"2009-06-20","2009-06-14",3,1,0,6,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1755",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621,"2009-06-21","2009-06-14",3,1,0,7,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1756",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622,"2009-06-22","2009-06-14",3,1,0,8,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1757",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623,"2009-06-23","2009-06-14",3,1,0,9,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1758",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625,"2009-06-25","2009-06-14",3,1,0,11,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1759",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,"2009-06-26","2009-06-14",3,1,0,12,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1760",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627,"2009-06-27","2009-06-14",3,1,0,13,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1761",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628,"2009-06-28","2009-06-14",3,1,0,14,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1762",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629,"2009-06-29","2009-06-14",3,1,0,15,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1763",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701,"2009-07-01","2009-06-14",3,1,0,17,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1764",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702,"2009-07-02","2009-06-14",3,1,0,18,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1765",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703,"2009-07-03","2009-06-14",3,1,0,19,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1766",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704,"2009-07-04","2009-06-14",3,1,0,20,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1767",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,"2009-07-05","2009-06-14",3,1,0,21,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1768",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706,"2009-07-06","2009-06-14",3,1,0,22,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1769",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707,"2009-07-07","2009-06-14",3,1,0,23,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1770",2009,"2009_D105","CA231","CA151","CA2231","2009-06-14","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,"2009-07-10","2009-06-14",3,1,0,26,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,27,35.2,37,25.6,24.9,25.8,24.8,109,104,109,103,604,610,"M"
"1771",2009,"2009_D106","CA2074","CA1355","CA2241","2009-06-21","fledged","CA2242","2009-06-21","unknown","CA2243","2009-06-21","unknown",NA,NA,NA,NA,NA,NA,621,"2009-06-21","2009-06-21",4,1,1,0,3,2,2,2,NA,NA,26,16,16,NA,NA,9,16,36.4,37.5,25.5,24.3,25.5,24.3,108,107,109,107,604,610,"M"
"1772",2009,"2009_D106","CA2074","CA1355","CA2241","2009-06-21","fledged","CA2242","2009-06-21","unknown","CA2243","2009-06-21","unknown",NA,NA,NA,NA,NA,NA,622,"2009-06-22","2009-06-21",4,1,1,1,3,2,2,2,NA,NA,26,16,16,NA,NA,9,16,36.4,37.5,25.5,24.3,25.5,24.3,108,107,109,107,604,610,"M"
"1773",2009,"2009_D106","CA2074","CA1355","CA2241","2009-06-21","fledged","CA2242","2009-06-21","unknown","CA2243","2009-06-21","unknown",NA,NA,NA,NA,NA,NA,623,"2009-06-23","2009-06-21",4,1,1,2,3,2,2,2,NA,NA,26,16,16,NA,NA,9,16,36.4,37.5,25.5,24.3,25.5,24.3,108,107,109,107,604,610,"M"
"1774",2009,"2009_D106","CA2074","CA1355","CA2241","2009-06-21","fledged","CA2242","2009-06-21","unknown","CA2243","2009-06-21","unknown",NA,NA,NA,NA,NA,NA,627,"2009-06-27","2009-06-21",3,1,0,6,3,2,2,2,NA,NA,26,16,16,NA,NA,9,16,36.4,37.5,25.5,24.3,25.5,24.3,108,107,109,107,604,610,"M"
"1775",2009,"2009_D106","CA2074","CA1355","CA2241","2009-06-21","fledged","CA2242","2009-06-21","unknown","CA2243","2009-06-21","unknown",NA,NA,NA,NA,NA,NA,628,"2009-06-28","2009-06-21",4,1,1,7,3,2,2,2,NA,NA,26,16,16,NA,NA,9,16,36.4,37.5,25.5,24.3,25.5,24.3,108,107,109,107,604,610,"M"
"1776",2009,"2009_D106","CA2074","CA1355","CA2241","2009-06-21","fledged","CA2242","2009-06-21","unknown","CA2243","2009-06-21","unknown",NA,NA,NA,NA,NA,NA,629,"2009-06-29","2009-06-21",4,1,1,8,3,2,2,2,NA,NA,26,16,16,NA,NA,9,16,36.4,37.5,25.5,24.3,25.5,24.3,108,107,109,107,604,610,"M"
"1777",2009,"2009_D106","CA2074","CA1355","CA2241","2009-06-21","fledged","CA2242","2009-06-21","unknown","CA2243","2009-06-21","unknown",NA,NA,NA,NA,NA,NA,630,"2009-06-30","2009-06-21",0,0,0,9,1,2,2,2,NA,NA,26,16,16,NA,NA,9,16,36.4,37.5,25.5,24.3,25.5,24.3,108,107,109,107,604,610,"M"
"1778",2009,"2009_D106","CA2074","CA1355","CA2241","2009-06-21","fledged","CA2242","2009-06-21","unknown","CA2243","2009-06-21","unknown",NA,NA,NA,NA,NA,NA,701,"2009-07-01","2009-06-21",3,1,0,10,3,2,2,2,NA,NA,26,16,16,NA,NA,9,16,36.4,37.5,25.5,24.3,25.5,24.3,108,107,109,107,604,610,"M"
"1779",2009,"2009_D106","CA2074","CA1355","CA2241","2009-06-21","fledged","CA2242","2009-06-21","unknown","CA2243","2009-06-21","unknown",NA,NA,NA,NA,NA,NA,703,"2009-07-03","2009-06-21",3,1,0,12,3,2,2,2,NA,NA,26,16,16,NA,NA,9,16,36.4,37.5,25.5,24.3,25.5,24.3,108,107,109,107,604,610,"M"
"1780",2009,"2009_D106","CA2074","CA1355","CA2241","2009-06-21","fledged","CA2242","2009-06-21","unknown","CA2243","2009-06-21","unknown",NA,NA,NA,NA,NA,NA,705,"2009-07-05","2009-06-21",3,1,0,14,3,2,2,2,NA,NA,26,16,16,NA,NA,9,16,36.4,37.5,25.5,24.3,25.5,24.3,108,107,109,107,604,610,"M"
"1781",2009,"2009_D106","CA2074","CA1355","CA2241","2009-06-21","fledged","CA2242","2009-06-21","unknown","CA2243","2009-06-21","unknown",NA,NA,NA,NA,NA,NA,706,"2009-07-06","2009-06-21",3,1,0,15,3,2,2,2,NA,NA,26,16,16,NA,NA,9,16,36.4,37.5,25.5,24.3,25.5,24.3,108,107,109,107,604,610,"M"
"1782",2009,"2009_D107","CA229","CA125","CA2274","2009-06-26","fledged","CA2275","2009-06-26","died","CA2276","2009-06-26","fledged",NA,NA,NA,NA,NA,NA,626,"2009-06-26","2009-06-26",4,1,1,0,3,2,2,2,NA,NA,26,12,26,NA,NA,5.5,30,36.3,39.7,25.9,24.9,25.8,24.8,108,111,108,111,604,608,"M"
"1783",2009,"2009_D107","CA229","CA125","CA2274","2009-06-26","fledged","CA2275","2009-06-26","died","CA2276","2009-06-26","fledged",NA,NA,NA,NA,NA,NA,629,"2009-06-29","2009-06-26",4,1,1,3,3,2,2,2,NA,NA,26,12,26,NA,NA,5.5,30,36.3,39.7,25.9,24.9,25.8,24.8,108,111,108,111,604,608,"M"
"1784",2009,"2009_D107","CA229","CA125","CA2274","2009-06-26","fledged","CA2275","2009-06-26","died","CA2276","2009-06-26","fledged",NA,NA,NA,NA,NA,NA,703,"2009-07-03","2009-06-26",3,1,0,7,3,2,2,2,NA,NA,26,12,26,NA,NA,5.5,30,36.3,39.7,25.9,24.9,25.8,24.8,108,111,108,111,604,608,"M"
"1785",2009,"2009_D107","CA229","CA125","CA2274","2009-06-26","fledged","CA2275","2009-06-26","died","CA2276","2009-06-26","fledged",NA,NA,NA,NA,NA,NA,705,"2009-07-05","2009-06-26",3,1,0,9,3,2,2,2,NA,NA,26,12,26,NA,NA,5.5,30,36.3,39.7,25.9,24.9,25.8,24.8,108,111,108,111,604,608,"M"
"1786",2009,"2009_D107","CA229","CA125","CA2274","2009-06-26","fledged","CA2275","2009-06-26","died","CA2276","2009-06-26","fledged",NA,NA,NA,NA,NA,NA,707,"2009-07-07","2009-06-26",3,1,0,11,3,2,2,2,NA,NA,26,12,26,NA,NA,5.5,30,36.3,39.7,25.9,24.9,25.8,24.8,108,111,108,111,604,608,"M"
"1787",2009,"2009_D107","CA229","CA125","CA2274","2009-06-26","fledged","CA2275","2009-06-26","died","CA2276","2009-06-26","fledged",NA,NA,NA,NA,NA,NA,708,"2009-07-08","2009-06-26",3,1,0,12,2,2,0,2,NA,NA,26,12,26,NA,NA,5.5,30,36.3,39.7,25.9,24.9,25.8,24.8,108,111,108,111,604,608,"M"
"1788",2009,"2009_D107","CA229","CA125","CA2274","2009-06-26","fledged","CA2275","2009-06-26","died","CA2276","2009-06-26","fledged",NA,NA,NA,NA,NA,NA,709,"2009-07-09","2009-06-26",3,1,0,13,2,2,0,2,NA,NA,26,12,26,NA,NA,5.5,30,36.3,39.7,25.9,24.9,25.8,24.8,108,111,108,111,604,608,"M"
"1789",2009,"2009_D107","CA229","CA125","CA2274","2009-06-26","fledged","CA2275","2009-06-26","died","CA2276","2009-06-26","fledged",NA,NA,NA,NA,NA,NA,725,"2009-07-25","2009-06-26",3,1,0,29,2,2,0,2,NA,NA,26,12,26,NA,NA,5.5,30,36.3,39.7,25.9,24.9,25.8,24.8,108,111,108,111,604,608,"M"
"1790",2009,"2009_D108","CA078","CA081","CA2253","2009-06-27","unknown","CA2277","2009-06-27","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,627,"2009-06-27","2009-06-27",4,1,1,0,2,2,2,NA,NA,NA,14,14,NA,NA,NA,2,14,39.2,39,25.6,24.8,25.5,24.8,107,111,107,111,610,610,"M"
"1791",2009,"2009_D108","CA078","CA081","CA2253","2009-06-27","unknown","CA2277","2009-06-27","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,628,"2009-06-28","2009-06-27",4,1,1,1,2,2,2,NA,NA,NA,14,14,NA,NA,NA,2,14,39.2,39,25.6,24.8,25.5,24.8,107,111,107,111,610,610,"M"
"1792",2009,"2009_D108","CA078","CA081","CA2253","2009-06-27","unknown","CA2277","2009-06-27","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,629,"2009-06-29","2009-06-27",3,1,0,2,2,2,2,NA,NA,NA,14,14,NA,NA,NA,2,14,39.2,39,25.6,24.8,25.5,24.8,107,111,107,111,610,610,"M"
"1793",2009,"2009_D108","CA078","CA081","CA2253","2009-06-27","unknown","CA2277","2009-06-27","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,630,"2009-06-30","2009-06-27",3,1,0,3,2,2,2,NA,NA,NA,14,14,NA,NA,NA,2,14,39.2,39,25.6,24.8,25.5,24.8,107,111,107,111,610,610,"M"
"1794",2009,"2009_D108","CA078","CA081","CA2253","2009-06-27","unknown","CA2277","2009-06-27","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,701,"2009-07-01","2009-06-27",3,1,0,4,2,2,2,NA,NA,NA,14,14,NA,NA,NA,2,14,39.2,39,25.6,24.8,25.5,24.8,107,111,107,111,610,610,"M"
"1795",2009,"2009_D108","CA078","CA081","CA2253","2009-06-27","unknown","CA2277","2009-06-27","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,703,"2009-07-03","2009-06-27",3,1,0,6,2,2,2,NA,NA,NA,14,14,NA,NA,NA,2,14,39.2,39,25.6,24.8,25.5,24.8,107,111,107,111,610,610,"M"
"1796",2009,"2009_D108","CA078","CA081","CA2253","2009-06-27","unknown","CA2277","2009-06-27","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,704,"2009-07-04","2009-06-27",3,1,0,7,2,2,2,NA,NA,NA,14,14,NA,NA,NA,2,14,39.2,39,25.6,24.8,25.5,24.8,107,111,107,111,610,610,"M"
"1797",2009,"2009_D108","CA078","CA081","CA2253","2009-06-27","unknown","CA2277","2009-06-27","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,706,"2009-07-06","2009-06-27",3,1,0,9,2,2,2,NA,NA,NA,14,14,NA,NA,NA,2,14,39.2,39,25.6,24.8,25.5,24.8,107,111,107,111,610,610,"M"
"1798",2009,"2009_D108","CA078","CA081","CA2253","2009-06-27","unknown","CA2277","2009-06-27","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,707,"2009-07-07","2009-06-27",3,1,0,10,2,2,2,NA,NA,NA,14,14,NA,NA,NA,2,14,39.2,39,25.6,24.8,25.5,24.8,107,111,107,111,610,610,"M"
"1799",2009,"2009_D108","CA078","CA081","CA2253","2009-06-27","unknown","CA2277","2009-06-27","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,708,"2009-07-08","2009-06-27",3,1,0,11,2,2,2,NA,NA,NA,14,14,NA,NA,NA,2,14,39.2,39,25.6,24.8,25.5,24.8,107,111,107,111,610,610,"M"
"1800",2009,"2009_D108","CA078","CA081","CA2253","2009-06-27","unknown","CA2277","2009-06-27","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,709,"2009-07-09","2009-06-27",3,1,0,12,2,2,2,NA,NA,NA,14,14,NA,NA,NA,2,14,39.2,39,25.6,24.8,25.5,24.8,107,111,107,111,610,610,"M"
"1801",2009,"2009_D108","CA078","CA081","CA2253","2009-06-27","unknown","CA2277","2009-06-27","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,710,"2009-07-10","2009-06-27",3,1,0,13,2,2,2,NA,NA,NA,14,14,NA,NA,NA,2,14,39.2,39,25.6,24.8,25.5,24.8,107,111,107,111,610,610,"M"
"1802",2009,"2009_D109","CA1203","CA1212","CA2280","2009-06-29","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629,"2009-06-29","2009-06-29",4,1,1,0,1,2,NA,NA,NA,NA,1.5,NA,NA,NA,NA,1.5,3,39.1,37.4,25.8,25.4,25.8,25.3,107,111,107,112,616,610,"M"
"1803",2009,"2009_D109","CA1203","CA1212","CA2280","2009-06-29","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701,"2009-07-01","2009-06-29",3,1,0,2,0,0,NA,NA,NA,NA,1.5,NA,NA,NA,NA,1.5,3,39.1,37.4,25.8,25.4,25.8,25.3,107,111,107,112,616,610,"M"
"1804",2009,"2009_D110","CA1309","CA1429","CA2090","2009-06-19","died","CA2091","2009-06-19","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,619,"2009-06-19","2009-06-19",4,1,1,0,2,2,2,NA,NA,NA,4,26,NA,NA,NA,1,5,38.7,36.5,24.7,25.2,24.6,25.1,110,107,110,106,613,616,"M"
"1805",2009,"2009_D110","CA1309","CA1429","CA2090","2009-06-19","died","CA2091","2009-06-19","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,620,"2009-06-20","2009-06-19",3,1,0,1,2,2,2,NA,NA,NA,4,26,NA,NA,NA,1,5,38.7,36.5,24.7,25.2,24.6,25.1,110,107,110,106,613,616,"M"
"1806",2009,"2009_D110","CA1309","CA1429","CA2090","2009-06-19","died","CA2091","2009-06-19","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,621,"2009-06-21","2009-06-19",3,1,0,2,1,2,0,NA,NA,NA,4,26,NA,NA,NA,1,5,38.7,36.5,24.7,25.2,24.6,25.1,110,107,110,106,613,616,"M"
"1807",2009,"2009_D110","CA1309","CA1429","CA2090","2009-06-19","died","CA2091","2009-06-19","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,622,"2009-06-22","2009-06-19",3,1,0,3,1,2,0,NA,NA,NA,4,26,NA,NA,NA,1,5,38.7,36.5,24.7,25.2,24.6,25.1,110,107,110,106,613,616,"M"
"1808",2009,"2009_D110","CA1309","CA1429","CA2090","2009-06-19","died","CA2091","2009-06-19","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,623,"2009-06-23","2009-06-19",3,1,0,4,0,0,0,NA,NA,NA,4,26,NA,NA,NA,1,5,38.7,36.5,24.7,25.2,24.6,25.1,110,107,110,106,613,616,"M"
"1809",2009,"2009_D112","CA1520","CA1253","CA2257","2009-07-07","died","CA2258","2009-07-07","died","CA2259","2009-07-07","died",NA,NA,NA,NA,NA,NA,707,"2009-07-07","2009-07-07",4,1,1,0,3,2,2,2,NA,NA,1,2,2,NA,NA,3,3,37.7,35.6,24.7,25,24.6,24.8,100,110,105,111,613,620,"M"
"1810",2009,"2009_D112","CA1520","CA1253","CA2257","2009-07-07","died","CA2258","2009-07-07","died","CA2259","2009-07-07","died",NA,NA,NA,NA,NA,NA,708,"2009-07-08","2009-07-07",4,1,1,1,2,2,0,2,NA,NA,1,2,2,NA,NA,3,3,37.7,35.6,24.7,25,24.6,24.8,100,110,105,111,613,620,"M"
"1811",2009,"2009_D112","CA1520","CA1253","CA2257","2009-07-07","died","CA2258","2009-07-07","died","CA2259","2009-07-07","died",NA,NA,NA,NA,NA,NA,709,"2009-07-09","2009-07-07",4,1,1,2,0,0,0,0,NA,NA,1,2,2,NA,NA,3,3,37.7,35.6,24.7,25,24.6,24.8,100,110,105,111,613,620,"M"
"1812",2009,"2009_D113","CA324","CA2087","CA2254","2009-07-06","unknown","CA2255","2009-07-06","unknown","CA2256","2009-07-07","unknown",NA,NA,NA,NA,NA,NA,706,"2009-07-06","2009-07-06",4,1,1,0,2,2,2,0,NA,NA,4,4,3,NA,NA,4,4,36.7,38.9,25,24.5,24.9,24.4,107.5,109,108,109,613,616,"M"
"1813",2009,"2009_D113","CA324","CA2087","CA2254","2009-07-06","unknown","CA2255","2009-07-06","unknown","CA2256","2009-07-07","unknown",NA,NA,NA,NA,NA,NA,707,"2009-07-07","2009-07-06",4,1,1,1,3,2,2,2,NA,NA,4,4,3,NA,NA,4,4,36.7,38.9,25,24.5,24.9,24.4,107.5,109,108,109,613,616,"M"
"1814",2009,"2009_D113","CA324","CA2087","CA2254","2009-07-06","unknown","CA2255","2009-07-06","unknown","CA2256","2009-07-07","unknown",NA,NA,NA,NA,NA,NA,708,"2009-07-08","2009-07-06",4,1,1,2,3,2,2,2,NA,NA,4,4,3,NA,NA,4,4,36.7,38.9,25,24.5,24.9,24.4,107.5,109,108,109,613,616,"M"
"1815",2009,"2009_D113","CA324","CA2087","CA2254","2009-07-06","unknown","CA2255","2009-07-06","unknown","CA2256","2009-07-07","unknown",NA,NA,NA,NA,NA,NA,709,"2009-07-09","2009-07-06",4,1,1,3,3,2,2,2,NA,NA,4,4,3,NA,NA,4,4,36.7,38.9,25,24.5,24.9,24.4,107.5,109,108,109,613,616,"M"
"1816",2009,"2009_D2","CA1260","CA1480","CA2080","2009-06-08","died","CA2081","2009-06-08","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,608,"2009-06-08","2009-06-08",4,1,1,0,2,2,2,NA,NA,NA,6,6,NA,NA,NA,2,8,37.7,35.7,25.1,24,25.2,23.9,111,106,110,106,524,523,"M"
"1817",2009,"2009_D2","CA1260","CA1480","CA2080","2009-06-08","died","CA2081","2009-06-08","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,609,"2009-06-09","2009-06-08",4,1,1,1,2,2,2,NA,NA,NA,6,6,NA,NA,NA,2,8,37.7,35.7,25.1,24,25.2,23.9,111,106,110,106,524,523,"M"
"1818",2009,"2009_D2","CA1260","CA1480","CA2080","2009-06-08","died","CA2081","2009-06-08","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,610,"2009-06-10","2009-06-08",3,1,0,2,2,2,2,NA,NA,NA,6,6,NA,NA,NA,2,8,37.7,35.7,25.1,24,25.2,23.9,111,106,110,106,524,523,"M"
"1819",2009,"2009_D2","CA1260","CA1480","CA2080","2009-06-08","died","CA2081","2009-06-08","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,611,"2009-06-11","2009-06-08",3,1,0,3,2,2,2,NA,NA,NA,6,6,NA,NA,NA,2,8,37.7,35.7,25.1,24,25.2,23.9,111,106,110,106,524,523,"M"
"1820",2009,"2009_D2","CA1260","CA1480","CA2080","2009-06-08","died","CA2081","2009-06-08","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,612,"2009-06-12","2009-06-08",3,1,0,4,2,2,2,NA,NA,NA,6,6,NA,NA,NA,2,8,37.7,35.7,25.1,24,25.2,23.9,111,106,110,106,524,523,"M"
"1821",2009,"2009_D2","CA1260","CA1480","CA2080","2009-06-08","died","CA2081","2009-06-08","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,615,"2009-06-15","2009-06-08",3,1,0,7,0,0,0,NA,NA,NA,6,6,NA,NA,NA,2,8,37.7,35.7,25.1,24,25.2,23.9,111,106,110,106,524,523,"M"
"1822",2009,"2009_D3","CA2210","CA2213","CA2238","2009-06-20","fledged","CA2239","2009-06-21","fledged","CA2240","2009-06-21","fledged","CA2248","2009-06-22","fledged","CA2252","2009-06-24","fledged",620,"2009-06-20","2009-06-20",4,1,1,0,1,2,0,0,0,0,26,26,26,26,26,12,37,36.8,39.5,25.8,25.9,25.9,25.8,113,106,113,107,524,527,"M"
