Nest_ID,year,ring,date,time,sex,site,nest,left_tarsus,right_tarsus,left_wing,right_wing,weight,fat,blood,code,moult,observer,comments
2008_C109,2008,CA1584,619,1899-12-31 06:40:00,J,C,109,17.8,17.7,,,6.8,,1,MX.XX|WX.XX,,MC,CF B105
2008_C109,2008,CA1585,619,1899-12-31 06:40:00,J,C,109,17.4,17.4,,,6.9,,1,MX.XX|BX.XX,,MC,CF B105
2008_C110,2008,CA1418,604,1899-12-31 17:30:00,M,C,110,25.8,25.8,103,104,40.3,1,1,MX.YX|OX.OX,,MC,
2008_C110,2008,CA1550,611,1899-12-31 17:50:00,F,C,110,25.1,25.2,108,108,37.5,0,0,GX.MX|OX.WX,,MC,Second nests in the season 2008
2008_C110,2008,CA2057,619,1899-12-31 19:15:00,J,C,110,17,17.1,,,6.5,,1,MX.XX|BX.XX,,AAT,CF A21
2008_C110,2008,CA2058,619,1899-12-31 19:15:00,J,C,110,16.1,16,,,6,,1,MX.XX|LX.XX,,AAT,CF A21
2008_C111,2008,CA1579,608,1899-12-31 11:35:00,F,C,111,25.1,24.9,107,109,37.5,0,1,WX.BX|sX.YM,,AAT,METAL RING WAS CHANGED (BEFORE: 802109765)
2008_C111,2008,CA1484,612,1899-12-31 22:45:00,M,C,111,25,25.1,104,103,38.7,0,1,MX.YX|YX.YX,,MC,
2008_C111,2008,CA1591,626,1899-12-31 18:30:00,J,C,111,17.9,19.9,,,6,,1,MX.XX|GX.XX,,MC,
2008_C111,2008,CA1592,626,1899-12-31 18:30:00,J,C,111,17.8,17.8,,,6,,1,MX.XX|WX.XX,,MC,
2008_C111,2008,CA1593,627,1899-12-31 07:20:00,J,C,111,18.2,18.1,,,5.8,,1,MX.XX|LX.XX,,MC,
2008_C112,2008,CA1563,602,1899-12-31 07:20:00,F,C,112,23.3,23.4,101,101,37.4,1,0,GX.MX|RX.RX,,MC,Second nests in the season 2008
2008_C112,2008,CA1430,605,1899-12-31 19:25:00,M,C,112,25.1,25.2,108,108,39.7,1,0,BX.MX|RX.OX,,MC,
2008_C112,2008,CA2014,622,1899-12-31 18:14:00,J,C,112,17.2,17.1,,,6.2,,1,MX.XX|WX.XX,,LL,CF A104
2008_C112,2008,CA2015,623,1899-12-31 06:15:00,J,C,112,17.1,17.1,,,6.5,,1,MX.XX|BX.XX,,LL,CF A104
2008_C112,2008,CA2016,623,1899-12-31 06:15:00,J,C,112,17.3,17.2,,,6.5,,1,MX.XX|GX.XX,,LL,CF A104
2008_C113,2008,CA034,616,1899-12-31 09:50:00,F,C,113,25.6,25.7,109,110,38.8,0,1,RX.MX|GX.WX,,MC,Transponder 7A8CB
2008_C113,2008,CA1464,625,1899-12-31 11:45:00,M,C,113,25,24.9,107,107,36.6,1,0,BX.MX|RX.RX,,MC,Transponder 7B2D6
2008_C114,2008,CA2051,616,1899-12-31 11:10:00,F,C,114,24.8,24.9,104,105,38,1,2,WX.BX|RX.MX,,AAT,TRANSPONDER
2008_C114,2008,CA1213,625,1899-12-31 12:11:00,M,C,114,25,25.1,106,106,37.5,0,1,MX.OX|LX.YX,,AAT,TRANSPONDER 799AF
2008_C114,2008,CA2021,704,1899-12-31 07:20:00,J,C,114,18.1,18.2,,,6.2,,1,MX.XX|BX.XX,,MC,CF D4
2008_C115,2008,CA151,620,1899-12-31 07:30:00,F,C,115,24.9,25,106,106,37.6,0,0,WX.MX|WX.OX,,MC,"Transponder 0006D7C6EA, Second nest in the season 2008"
2008_C115,2008,CA1310,702,1899-12-31 19:55:00,M,C,115,25.2,25.2,105,103,36.5,0,1,LX.MX|LX.YX,,MC,
2008_C115,2008,CA2026,705,1899-12-31 10:30:00,J,C,115,17.2,17.1,,,6.3,,1,MX.XX|BX.XX,,MC,CF A25
2008_C115,2008,CA2027,705,1899-12-31 10:30:00,J,C,115,17.3,17.3,,,6,,1,MX.XX|WX.XX,,MC,CF A25
2008_C115,2008,CA2028,706,1899-12-31 08:30:00,J,C,115,17.2,17.2,,,6,,1,MX.XX|LX.XX,,MC,CF A25
2008_D-101,2008,CA2030,707,1899-12-31 07:30:00,J,D,-101,25,25,,,20.4,,1,MX.XX|RX.XX,,MC,
2008_D1,2008,CA1504,612,1899-12-31 08:10:00,F,D,1,24.5,24.5,102,103,37.2,0,0,BX.BX|YX.MX,,LL,PARENT AT A2 BEFORE.
2008_D1,2008,CA1312,626,1899-12-31 15:40:00,M,D,1,25,25,104,104,38.8,2,1,LX.MX|RX.OX,,LL,OLD INJURED IN LEFT LEG.
2008_D102,2008,CA014,507,1899-12-31 10:00:00,F,D,102,23.4,23.5,105,106,33.1,0,1,RX.MX|YX.RX,,MC,
2008_D102,2008,802109746,514,1899-12-31 18:00:00,M,D,102,24.4,24.5,107,107,37.3,0,1,WX.BX|YX.SM,,MC,
2008_D102,2008,CA1564,518,1899-12-31 17:30:00,J,D,102,16.1,16.22,,,6.1,,1,MX.XX|GX.XX,,MC,
2008_D102,2008,CA1565,522,1899-12-31 10:40:00,J,D,102,17.9,18,,,6.8,,1,MX.XX|WX.XX,,MC,Ringed three days after the hatching
2008_D103,2008,CA2037,627,1899-12-31 10:13:00,F,D,103,24.1,24.1,108,109,37.5,1,1,LX.MX|GX.YX,,AAT,TRANSPONDER D7D0A2
2008_D104,2008,CA1536,623,1899-12-31 09:31:00,F,D,104,23.7,23.6,105,104,36.5,1,1,YX.BX|YX.MX,,AAT,TRANSPONDER 0006D7A59A
2008_D2,2008,CA1253,625,1899-12-31 07:30:00,F,D,2,25,25.2,109,108,36,1,0,LX.MX|LX.BX,,LL,PARENT AT A16 BEFORE.
2008_D2,2008,CA210,612,1899-12-31 08:35:00,M,D,2,26,26.1,108,108,38,1,1,WX.MX|WX.BX,,LL,BODY AND WING MOLT.
2008_D201,2008,CA1212,612,1899-12-31 10:51:00,F,D,201,25.6,25.7,107,108,38.5,0,1,MX.OX|LX.OX,,AAT,BODY MOLT
2008_D201,2008,CA1212,626,1899-12-31 15:25:00,F,D,201,25.6,25.6,106,105,35.5,1,,MX.OX|LX.OX,,AAT,TRANSPONDER D7C857
2008_D201,2008,CA1203,626,1899-12-31 15:45:00,M,D,201,25.3,25.5,105,104,38,1,1,MX.OX|GX.GX,,AAT,TRANSPONDER D7B0B3
2008_D201,2008,CA1594,629,1899-12-31 06:40:00,J,D,201,17.5,17.6,,,6.7,,1,MX.XX|BX.XX,,MC,
2008_D201,2008,CA1595,629,1899-12-31 19:40:00,J,D,201,17.4,17.4,,,6.4,,1,MX.XX|RX.XX,,MC,
2008_D202,2008,CA242,615,1899-12-31 10:28:00,F,D,202,23.5,23.5,107,107,38.5,1,1,WX.MX|BX.YX,,AAT,
2008_D202,2008,CA1409,625,1899-12-31 18:52:00,M,D,202,25.3,25.3,106,106,38,1,1,MX.OX|WX.OX,,AAT,TRANSPONDER D7DAEF
2008_D202,2008,CA242,627,1899-12-31 08:04:00,F,D,202,25,25,106,107,39.5,0,1,WX.MX|BX.YX,,LL,TP D7A01A
2008_D203,2008,CA2059,622,1899-12-31 10:39:00,F,D,203,24.5,24.3,108,108,38,1,2,WX.GX|RX.MX,,AAT,TRANSPONDER 79A04
2008_D203,2008,CA2059,627,1899-12-31 12:54:00,F,D,203,24.5,24.5,109,109,38,1,0,WX.GX|RX.MX,,AAT,"TRANSPONDER D7CEC7 (NEW ONE, SHE LOST THE PREVIOUS ONE)"
2008_D203,2008,CA1416,628,1899-12-31 10:42:00,M,D,203,25.1,25,101,102,36,1,1,MX.OX|BX.WX,,AAT,TRANSPONDER D79695
2008_D204,2008,CA2060,622,1899-12-31 19:31:00,F,D,204,24.9,25,101,100,34.5,1,2,OX.BX|RX.MX,,AAT,TRANSPONDER LEFT TIBIA
2008_D204,2008,CA2064,627,1899-12-31 11:56:00,M,D,204,25.9,26,109,110,37,1,2,WX.RX|RX.MX,,AAT,TRANSPONDER D79B1B
2008_D3,2008,CA1429,612,1899-12-31 09:06:00,F,D,3,25.3,25.2,96,103,40,0,0,MX.RX|YX.WX,,LL,B103 BEFORE. BROKEN LEFT PRIMARIES. WORN WING FEATHERS.
2008_D3,2008,CA1499,626,1899-12-31 14:14:00,M,D,3,25.5,25.5,104,104,36.2,0,1,MX.RX|GX.GX,,LL,ACTIVE WING MOLT
2008_D3,2008,CA1599,703,1899-12-31 19:45:00,J,D,3,18.5,18.4,,,6.5,,1,MX.XX|LX.XX,,MC,CF C114
2008_D3,2008,CA1600,703,1899-12-31 19:45:00,J,D,3,18,18.1,,,6.8,,1,MX.XX|GX.XX,,MC,CF C114
2008_D3,2008,CA2025,705,1899-12-31 08:45:00,J,D,3,18.3,18.4,,,6.2,,1,MX.XX|RX.XX,,MC,CF C114
2008_D4,2008,CA1561,612,1899-12-31 10:15:00,F,D,4,26.6,26.5,103,104,41.8,0,0,GX.MX|WX.WX,,LL,WORN WING PLUMAGE.
2008_D4,2008,CA324,626,1899-12-31 16:59:00,M,D,4,25.1,25.1,106,106,38,0,1,MX.RX|GX.OX,,LL,"ACTIVE WING MOLT, THIRD PRIMARY"
2008_D4,2008,CA1597,702,1899-12-31 11:15:00,J,D,4,17.5,17.5,,,6.5,,1,MX.XX|WX.XX,,MC,CF D3
2008_D4,2008,CA1598,703,1899-12-31 07:50:00,J,D,4,17.4,17.3,,,6,,1,MX.XX|RX.XX,,MC,CF D3
2008_D5,2008,CA081,626,1899-12-31 18:00:00,F,D,5,25.7,25.7,108,108,39,2,1,WX.MX|OX.OX,,LL,"ACTIVE WING MOLT, THIRD PRIMARY"
2008_D5,2008,CA078,627,1899-12-31 12:20:00,M,D,5,25.9,25.9,106,105,41,2,1,WX.MX|OX.YX,,LL,"ACTIVE WING MOLT, BODY MOLT."
2008_D6,2008,CA2018,626,1899-12-31 17:22:00,M,D,6,25.2,25.1,107,107,36.3,1,2,GX.OX|YX.MX,,LL,"ACTIVE WING MOLT, THIRD PRIMARY"
2008_D6,2008,CA2019,627,1899-12-31 09:47:00,F,D,6,26,26,107,107,39,2,2,OX.OX|YX.MX,,LL,BODY MOLT
2008_E101,2008,CA1444,515,1899-12-31 18:00:00,M,E,101,25.8,25.9,107,109,37.9,0,1,BX.MX|LX.YX,,MC,
2008_E101,2008,CA1265,517,1899-12-31 10:40:00,F,E,101,25.4,25.5,105,107,41.9,1,1,LX.MX|OX.LX,,MC,
2008_E101,2008,CA1547,531,1899-12-31 08:23:00,J,E,101,16.6,16.6,,,6.5,,1,MX.XX|WX.XX,,LL,CF A103
2008_E101,2008,CA1548,531,1899-12-31 11:40:00,J,E,101,17.1,17.1,,,7.2,,1,MX.XX|BX.XX,,LL,CF A103
2008_E101,2008,CA1549,601,1899-12-31 06:45:00,J,E,101,17.8,17.8,,,6.2,,1,MX.XX|GX.XX,,LL,CF A103
2008_E102,2008,CA1526,515,1899-12-31 18:20:00,F,E,102,24,23.5,105,105,31.5,0,1,YX.RX|YX.LM,,LL,"OLD WOUND ON LEFT LEG, IT CAN NOT BEND THE LEG. Metal ring changed old combination 802109778"
2008_E102,2008,CA048,522,1899-12-31 21:14:00,M,E,102,24.5,24.6,111,111,37.5,0,1,RX.MX|OX.YX,,MC,
2008_E102,2008,CA1573,601,1899-12-31 07:30:00,J,E,102,16.9,16.9,,,6.3,,1,MX.XX|RX.XX,,MC,
2008_E102,2008,CA1574,601,1899-12-31 07:30:00,J,E,102,16.7,16.6,,,6.3,,1,MX.XX|GX.XX,,MC,
2008_F101,2008,802109742,508,1899-12-31 18:00:00,F,F,101,23.4,23.3,105,105,31,0,1,YX.RX|YX.WM,,MC,
2008_F102,2008,CA1563,515,1899-12-31 10:00:00,F,F,102,23.3,23.4,102,102,35.9,0,2,GX.MX|RX.RX,,MC,
2008_F102,2008,CA1430,516,1899-12-31 09:30:00,M,F,102,25,25.1,107,107,34.1,0,1,BX.MX|RX.OX,,MC,CR changed (Repeated combination ).
2009_A,2009,CA1520,308,1899-12-31 18:45:00,M,A,,24.4,24.5,104,105,32.3,0,2,MX.BX|GX.YX,,CK,"caught during mistnetting at Site A, colour rings changed"
2009_A1,2009,CA1310,508,1899-12-31 20:25:00,M,A,1,25.3,25.4,105,104,38.2,1,1,LX.MX|LX.YX,,MC,
2009_A1,2009,CA151,511,1899-12-31 11:35:00,F,A,1,25.1,25.2,108,106,36.4,1,1,WX.MX|WX.OX,,MC,SCAR IN BILL.
2009_A1,2009,CA2038,520,1899-12-31 22:14:00,J,A,1,20.1,20,,,9.7,,0,MX.XX|WX.XX,,CK,recapture
2009_A101,2009,CA2037,515,1899-12-31 10:25:00,F,A,101,23.5,23.5,107,107,36.6,1,1,LX.MX|GX.YX,,MC,TRANSPONDER; CHANGED METAL RING (BEFORE 802122937)
2009_A101,2009,CA1204,519,1899-12-31 20:00:00,M,A,101,26.5,26.4,112,112,41.5,0,1,MX.RX|GX.WX,,KA,
2009_A101,2009,CA2070,604,1899-12-31 18:00:00,J,A,101,17,17.1,,,6.3,,1,MX.XX|WX.XX,,MC,CF C4
2009_A101,2009,CA2071,604,1899-12-31 18:00:00,J,A,101,17.1,17.2,,,6.1,,1,MX.XX|BX.XX,,MC,CF C4
2009_A101,2009,CA2072,604,1899-12-31 19:00:00,J,A,101,17.5,17.4,,,6,,1,MX.XX|GX.XX,,MC,CF C4
2009_A102,2009,CA1452,604,1899-12-31 07:40:00,M,A,102,,,,,,,0,MX.OX|RX.OX,,CK,observation only
2009_A102,2009,CA2041,604,1899-12-31 07:40:00,F,A,102,,,,,,,0,BX.RX|OX.MX,,CK,observation only
2009_A103,2009,CA2232,615,1899-12-31 22:00:00,M,A,103,25.3,25.3,109,109,35.7,0,2,GX.BX|RX.MX,,CK,CR identical with CA2407
2009_A103,2009,CA137,618,1899-12-31 08:15:00,F,A,103,24.8,24.7,110,109,37.7,1,1,YX.MX|LX.YX,,CK,
2009_A2,2009,CA1425,512,1899-12-31 20:45:00,M,A,2,25.9,25.8,110,110,38.8,2,1,BX.MX|LX.RX,,MC,
2009_A201,2009,CA1230,515,1899-12-31 21:45:00,M,A,201,24.5,24.4,107,107,43.8,1,1,BX.MX|LX.BX,,MC,
2009_A201,2009,CA081,517,1899-12-31 18:30:00,F,A,201,,,,,,,0,WX.MX|OX.OX,,CK,observation only
2009_A201,2009,CA2046,517,1899-12-31 18:30:00,J,A,201,17.2,17.2,,,5.9,,1,MX.XX|RX.XX,,MC,
2009_A201,2009,CA2047,517,1899-12-31 18:30:00,J,A,201,17.3,17.4,,,6.2,,1,MX.XX|LX.XX,,MC,
2009_A201,2009,CA2203,518,1899-12-31 18:00:00,J,A,201,17.5,17.4,,,6.2,,1,MX.XX|BX.XX,,KA,
2009_A201,2009,CA2046,526,1899-12-31 21:26:00,J,A,201,20.4,20.5,,,7.6,,0,MX.XX|RX.XX,,CK,recapture
2009_A201,2009,CA2203,528,1899-12-31 10:00:00,J,A,201,17.4,17.6,,,,,0,MX.XX|BX.XX,,MC,CHICK FOUND DEAD.
2009_A201,2009,CA2046,609,1899-12-31 21:30:00,J,A,201,23.3,23.4,,,17.4,,0,MX.XX|RX.XX,,CK,recapture
2009_A203,2009,CA2086,616,1899-12-31 08:52:00,M,A,203,25,25,108,108,39.8,1,2,GX.MX|OX.LX,,MC,RIGHT WING MOLTING P1; LEFT WING MOLTING P1 AND P2.
2009_A203,2009,CA1273,618,1899-12-31 09:00:00,F,A,203,24.7,24.7,108,107,35.5,1,1,LX.MX|YX.GX,,CK,
2009_A203,2009,CA2246,621,1899-12-31 21:30:00,J,A,203,17.4,17.1,,,6.2,,1,MX.XX|WX.XX,,CK,CF D7
2009_A203,2009,CA2247,621,1899-12-31 21:30:00,J,A,203,17,16.9,,,6,,1,MX.XX|BX.XX,,CK,CF D7
2009_A203,2009,CA2250,622,1899-12-31 18:00:00,J,A,203,17.1,17.2,,,6.1,,1,MX.XX|RX.XX,,CK,"CF D7, later adopted by C102"
2009_A204,2009,CA2085,616,1899-12-31 07:00:00,F,A,204,26.7,26.6,109,109,36.9,0,1,BX.WM|SX.BX,,MC,PREVIOUSLY WITHOUT METAL RING.
2009_A204,2009,CA013,617,1899-12-31 20:30:00,M,A,204,25.2,25.2,111,111,37,1,1,RX.MX|LX.LX,,CK,
2009_A205,2009,CA1314,616,1899-12-31 08:13:00,M,A,205,25.9,26,109,108,43.3,2,1,LX.MX|YX.OX,,MC,P1 AND P2 MOLTING BOTH WINGS.
2009_A205,2009,CA2236,617,1899-12-31 18:00:00,F,A,205,25.2,25.3,109,109,35,0,2,LX.LX|RX.MX,,CK,
2009_A206,2009,CA1452,615,1899-12-31 21:25:00,M,A,206,24.9,24.9,109,109,35.2,1,1,MX.OX|RX.OX,,CK,
2009_A206,2009,CA2041,617,1899-12-31 17:35:00,F,A,206,25.1,25,107,107,34.2,0,0,BX.RX|OX.MX,,CK,Transponder
2009_A206,2009,CA2284,707,1899-12-31 22:10:00,J,A,206,18.3,18.3,,,5.6,,0,MX.XX|LX.XX,,MC,"0 METERS, RECAPTURE."
2009_A206,2009,CA2285,707,1899-12-31 22:10:00,J,A,206,18.1,18.2,,,5.7,,0,MX.XX|BX.XX,,MC,"0 METERS, RECAPTURE."
2009_A206,2009,CA2287,708,1899-12-31 09:40:00,J,A,206,17.2,17.2,,,6.4,,1,MX.XX|WX.XX,,MC,CF E9
2009_A206,2009,CA2288,708,1899-12-31 10:15:00,J,A,206,17.1,17,,,6.1,,0,MX.XX|LX.XX,,MC,CF E9
2009_A207,2009,CA1254,627,1899-12-31 10:37:00,F,A,207,25.3,25.2,108,109,37.4,1,0,LX.MX|BX.GX,,MC,SECOND NEST SEASON 2009.
2009_A207,2009,CA093,703,1899-12-31 20:00:00,M,A,207,26.3,26.3,109,109,39.2,1,0,WX.MX|YX.GX,,CK,
2009_A3,2009,CA1526,512,1899-12-31 20:05:00,F,A,3,23.4,23.5,107,106,33.5,1,1,YX.RX|YX.LM,,MC,"CHANGE OF PLASTIC RING, COLOURS DON‚T VISIBLE; FINGER OF LEFT LEG BROKEN"
2009_A3,2009,CA048,515,1899-12-31 20:15:00,M,A,3,24.4,24.6,110,110,43.2,2,1,RX.MX|OX.YX,,MC,
2009_A3,2009,CA2201,517,1899-12-31 17:30:00,J,A,3,17,17,,,5.7,,1,LX.XX|MX.XX,,CK,CF C1
2009_A3,2009,CA2045,526,1899-12-31 22:20:00,J,A,3,20,20,,,7.4,,0,MX.XX|WX.XX,,CK,recapture
2009_A3,2009,CA2045,616,1899-12-31 22:16:00,J,A,3,24.4,24.5,,,17.9,,0,MX.XX|WX.XX,,CK,recapture
2009_A4,2009,CA2041,516,1899-12-31 05:50:00,F,A,4,24.5,24.3,107,107,37.5,0,2,BX.RX|OX.MX,,KA,Transponder
2009_A4,2009,CA1312,517,1899-12-31 19:10:00,M,A,4,24.5,24.6,105,105,37.4,1,1,LX.MX|RX.OX,,MC,
2009_A4,2009,CA2301,526,1899-12-31 06:35:00,J,A,4,18.2,18.1,,,6.6,,1,MX.XX|GX.XX,,KA,CF A6
2009_A4,2009,CA2302,526,1899-12-31 06:35:00,J,A,4,17.9,17.9,,,6.7,,1,MX.XX|RX.XX,,KA,CF A6
2009_A4,2009,CA2303,526,1899-12-31 11:15:00,J,A,4,17.8,17.8,,,6.6,,1,MX.XX|YX.XX,,KA,CF A6
2009_A4,2009,CA2304,602,1899-12-31 22:00:00,J,A,4,20,19.9,,,7.9,,0,MX.XX|LX.XX,,CK,recapture
2009_A5,2009,CA2036,515,1899-12-31 09:50:00,F,A,5,25.1,25,108,108,36.4,1,1,YX.RX|RX.YM,,MC,"CHANGED METAL AND COLOURS RINGS, DON‚T VISIBLE NUMBERS OF METAL RING "
2009_A5,2009,CA107,517,1899-12-31 20:20:00,M,A,5,25.5,25.4,108,107,38.3,1,1,YX.MX|OX.WX,,MC,
2009_A5,2009,CA2214,527,1899-12-31 21:30:00,J,A,5,17.8,17.7,,,6.7,,1,MX.XX|LX.XX,,CK,CF A7
2009_A5,2009,CA2215,527,1899-12-31 21:30:00,J,A,5,17.8,17.8,,,6.2,,1,MX.XX|RX.XX,,CK,CF A7
2009_A5,2009,CA2215,602,1899-12-31 19:00:00,J,A,5,18.2,18.3,,,,,0,MX.XX|RX.XX,,CK,"chick found dead, died 601"
2009_A5,2009,CA2305,611,1899-12-31 21:48:00,J,A,5,21.9,21.9,,,9.5,,0,MX.XX|BX.XX,,CK,recapture
2009_A6,2009,CA136,514,1899-12-31 10:30:00,F,A,6,25.8,25.8,112,113,40.5,1,0,YX.MX|RX.RX,,MC,TRANSPONDER (D7CAA6)
2009_A6,2009,CA2040,515,1899-12-31 21:15:00,M,A,6,25.6,25.7,110,110,38.4,1,1,WX.BX|YX.WM,,MC,TRANSPONDER; CHANGED METAL RING (BEFORE 802109718); BEFORE XX.WB|XX.YWM
2009_A6,2009,CA2304,527,1899-12-31 10:40:00,J,A,6,17.7,17.7,,,6.3,,1,MX.XX|LX.XX,,KA,CF A4
2009_A6,2009,CA2303,602,1899-12-31 06:50:00,J,A,6,17.8,18.1,,,,,0,MX.XX|YX.XX,,CK,"chick found dead, died 601"
2009_A6,2009,CA2302,605,1899-12-31 07:28:00,J,A,6,18.2,18.1,,,,,0,MX.XX|RX.XX,,MC,CHICK FOUND DEAD.
2009_A6,2009,CA2301,611,1899-12-31 21:36:00,J,A,6,21.3,21.2,,,10.7,,0,MX.XX|GX.XX,,CK,recapture
2009_A6,2009,CA2301,616,1899-12-31 21:28:00,J,A,6,22.2,22.3,,,11.9,,0,MX.XX|GX.XX,,CK,recapture
2009_A7,2009,CA1278,514,1899-12-31 09:35:00,F,A,7,24.6,24.4,104,104,37.4,1,1,MX.RX|BX.OX,,MC,
2009_A7,2009,CA1248,515,1899-12-31 19:30:00,M,A,7,25.4,25.3,105,104,38.1,1,2,MX.YX|BX.LX,,MC,
2009_A7,2009,CA2305,527,1899-12-31 19:00:00,J,A,7,17.7,17.8,,,6,,1,MX.XX|BX.XX,,KA,CF A5
2009_A7,2009,CA2214,603,1899-12-31 08:27:00,J,A,7,19.3,19.4,,,7.1,,0,MX.XX|LX.XX,,CK,recapture
2009_A7,2009,CA2214,616,1899-12-31 21:36:00,J,A,7,23.2,23.3,,,14.5,,0,MX.XX|LX.XX,,CK,recapture
2009_A8,2009,CA1254,514,1899-12-31 10:00:00,F,A,8,25.1,25.2,109,108,36.3,1,1,LX.MX|BX.GX,,MC,TRANSPONDER (D79801)
2009_A8,2009,CA093,516,1899-12-31 20:20:00,M,A,8,25.6,25.5,107,107,35.2,0,1,WX.MX|YX.GX,,MC,TRANSPONDER
2009_A8,2009,CA2222,604,1899-12-31 20:00:00,J,A,8,18.7,18.5,,,6.2,,1,MX.XX|GX.XX,,CK,CF E1
2009_A8,2009,CA2223,604,1899-12-31 20:00:00,J,A,8,17.7,17.7,,,6.6,,1,MX.XX|WX.XX,,CK,CF E1
2009_A8,2009,CA2217,606,1899-12-31 08:15:00,J,A,8,19.5,19.4,,,6.25,,0,MX.XX|WX.XX,,CK,"chick found dead, male still around"
2009_A9,2009,CA072,514,1899-12-31 08:00:00,F,A,9,23.9,24,106,106,37.5,1,1,MX.RX|LX.YX,,CK,
2009_B1,2009,CA1253,512,1899-12-31 07:45:00,F,B,1,24.6,24.8,109,109,36.1,1,1,LX.MX|LX.BX,,MC,
2009_B1,2009,CA168,508,1899-12-31 08:55:00,M,B,1,24.9,25,109,109,37,1,1,OX.MX|LX.GX,,MC,
2009_B1,2009,CA2049,518,1899-12-31 08:15:00,J,B,1,17.5,17.4,,,6.2,,1,MX.XX|RX.XX,,MC,
2009_B1,2009,CA2049,618,1899-12-31 18:40:00,J,B,1,17.6,17.7,,,,,0,MX.XX|RX.XX,,MC,CHICK FOUND DEAD.
2009_B101,2009,CA2209,523,1899-12-31 19:54:00,M,B,101,25.1,25.3,111,112,37.7,0,2,BX.RX|RX.MX,,CK,
2009_B101,2009,CA2216,528,1899-12-31 09:05:00,F,B,101,24.4,24.3,104,105,39,0,2,YX.WX|RX.MX,,CK,
2009_B101,2009,CA2231,614,1899-12-31 07:35:00,J,B,101,17.2,16.9,,,6.4,,2,MX.XX|WX.XX,,CK,CF D105
2009_B102,2009,CA1526,613,1899-12-31 06:53:00,F,B,102,23.5,23.5,106,106,35.9,0,0,YX.RX|YX.LM,,MC,SECOND NEST SEASON 2009.
2009_B102,2009,CA168,615,1899-12-31 20:32:00,M,B,102,25,25.1,109,109,38.3,1,0,OX.MX|LX.GX,,MC,SECOND NEST SEASON 2009.
2009_B102,2009,CA2280,629,1899-12-31 20:25:00,J,B,102,17.2,17.2,,,6.2,,1,MX.XX|BX.XX,,MC,CF D109
2009_B102,2009,CA2279,707,1899-12-31 22:23:00,J,B,102,21,21,,,10,,0,MX.XX|RX.XX,,MC,"0 METERS, RECAPTURE."
2009_B102,2009,CA2279,712,1899-12-31 10:10:00,J,B,102,23.3,23.4,,,14.6,,0,MX.XX|RX.XX,,MC,RECAPTURE.
2009_B2,2009,CA1429,508,1899-12-31 09:40:00,F,B,2,25.2,25.2,107,106,37.2,1,1,MX.RX|YX.WX,,MC,
2009_B2,2009,CA078,511,1899-12-31 21:40:00,M,B,2,25.6,25.7,107,107,39.7,2,1,WX.MX|OX.YX,,MC,
2009_B2,2009,CA2038,515,1899-12-31 17:40:00,J,B,2,17.4,17.5,,,6.6,,1,MX.XX|WX.XX,,MC,CF A1
2009_B2,2009,CA2039,515,1899-12-31 17:40:00,J,B,2,17.3,17.4,,,6.5,,1,MX.XX|BX.XX,,MC,CF A1
2009_B3,2009,CA1270,517,1899-12-31 20:15:00,M,B,3,25.3,25.2,110,111,39.5,0,1,LX.MX|YX.RX,,KA,
2009_B5,2009,CA230,517,1899-12-31 20:00:00,M,B,5,24.9,24.7,107,107,38.5,0,1,WX.MX|RX.BX,,KA,Transponder
2009_B5,2009,CA2050,519,1899-12-31 08:50:00,F,B,5,25.9,25.8,108,110,44,0,1,YX.GX|OX.MX,,KA,
2009_B5,2009,CA2080,608,1899-12-31 09:42:00,J,B,5,17.3,17.4,,,6.2,,1,MX.XX|RX.XX,,MC,CF D2
2009_B5,2009,CA2081,608,1899-12-31 09:42:00,J,B,5,16.1,16.2,,,6,,1,MX.XX|LX.XX,,MC,CF D2
2009_B5,2009,CA2228,616,1899-12-31 21:40:00,J,B,5,19.3,19.3,,,5.6,,0,MX.XX|GX.XX,,CK,recapture
2009_B5,2009,CA2229,616,1899-12-31 21:40:00,J,B,5,18.4,18.4,,,5.2,,0,MX.XX|LX.XX,,CK,recapture
2009_B5,2009,CA2229,619,1899-12-31 10:10:00,J,B,5,18.7,18.7,,,4.3,,0,MX.XX|LX.XX,,CK,"chick found dead, died 619"
2009_B5,2009,CA2228,619,1899-12-31 19:00:00,J,B,5,19.4,19.4,,,,,0,MX.XX|GX.XX,,CK,"chick found dead, died < 12 h before"
2009_B6,2009,CA2097,621,1899-12-31 17:27:00,F,B,6,25.3,25.3,109,109,37.4,0,2,GX.MX|WX.RX,,MC,
2009_B6,2009,CA2098,623,1899-12-31 19:45:00,M,B,6,25.3,25.3,106,107,35.4,0,2,GX.MX|LX.YX,,MC,P1 AND P2 MOLTING BOTH WINGS.
2009_B6,2009,CA2260,710,1899-12-31 17:30:00,J,B,6,17.7,17.8,,,6.3,,1,MX.XX|GX.XX,,CK,
2009_B6,2009,CA2261,711,1899-12-31 10:30:00,J,B,6,17.4,17.6,,,6.2,,1,MX.XX|BX.XX,,CK,
2009_B6,2009,CA2262,712,1899-12-31 08:35:00,J,B,6,17.2,17.2,,,6.2,,0,MX.XX|RX.XX,,MC,
2009_C-101,2009,CA044,519,1899-12-31 10:45:00,F,C,-101,,,,,,,0,RX.MX|OX.WX,,CK,observation only
