"","X","dayID","Nest_ID","Brood_age","Date2","Year","Male_ID","Female_ID","Chick1_ID","Chick1_HD","Chick1_Fate","Chick2_ID","Chick2_HD","Chick2_Fate","Chick3_ID","Chick3_HD","Chick3_Fate","Chick4_ID","Chick4_HD","Chick4_Fate","Chick5_ID","Chick5_HD","Chick5_Fate","Date","Hatching_date","Parents","male_care","female_care","Chicks_nr","Chick1_pres","Chick2_pres","Chick3_pres","Chick4_pres","Chick5_pres","Chick1_surv_age","Chick2_surv_age","Chick3_surv_age","Chick4_surv_age","Chick5_surv_age","Female_dur_care","Male_dur_care","Manipulation","M_tarsus_mean","Male_CI","F_tarsus_mean","Female_CI","Chick1_pres_full","Chick2_pres_full","Chick3_pres_full","Chick4_pres_full","Chick5_pres_full","Chick_nr2","julian_hatching_date","Mean_hatching_date","Sd","Relative_hatching_date","Chick_presence_max_age","Chick_presence_max_day","Male_care_full","Female_care_full","Brood_fate","Chick1_pres_lead","Chick2_pres_lead","Chick3_pres_lead","Chick4_pres_lead","Chick5_pres_lead","Female_care_lead","Chick1_change_lead","Chick2_change_lead","Chick3_change_lead","Chick4_change_lead","Chick5_change_lead","Chick_change_nr","Chick_change","Female_change","End_of_care","Mean_brood_CI","Max_chick_CI"
"33",33,"2006_A7_0","2006_A7",0,"2006-05-31",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,531,"2006-05-31",4,1,1,3,2,2,2,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"34",34,"2006_A7_1","2006_A7",1,"2006-06-01",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,601,"2006-05-31",4,1,1,3,2,2,2,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"35",35,"2006_A7_2","2006_A7",2,"2006-06-02",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,NA,"2006-05-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"36",36,"2006_A7_3","2006_A7",3,"2006-06-03",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,NA,"2006-05-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"37",37,"2006_A7_4","2006_A7",4,"2006-06-04",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,604,"2006-05-31",4,1,1,3,2,2,2,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"38",38,"2006_A7_5","2006_A7",5,"2006-06-05",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,605,"2006-05-31",4,1,1,3,2,2,2,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"39",39,"2006_A7_6","2006_A7",6,"2006-06-06",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,NA,"2006-05-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"40",40,"2006_A7_7","2006_A7",7,"2006-06-07",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,607,"2006-05-31",4,1,1,3,2,2,2,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"41",41,"2006_A7_8","2006_A7",8,"2006-06-08",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,608,"2006-05-31",4,1,1,3,2,2,2,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"42",42,"2006_A7_9","2006_A7",9,"2006-06-09",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,NA,"2006-05-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"43",43,"2006_A7_10","2006_A7",10,"2006-06-10",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,610,"2006-05-31",4,1,1,3,2,2,2,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"44",44,"2006_A7_11","2006_A7",11,"2006-06-11",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,NA,"2006-05-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"45",45,"2006_A7_12","2006_A7",12,"2006-06-12",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,612,"2006-05-31",4,1,1,3,2,2,2,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"46",46,"2006_A7_13","2006_A7",13,"2006-06-13",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,613,"2006-05-31",4,1,1,3,2,2,2,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"47",47,"2006_A7_14","2006_A7",14,"2006-06-14",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,NA,"2006-05-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"48",48,"2006_A7_15","2006_A7",15,"2006-06-15",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,NA,"2006-05-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"49",49,"2006_A7_16","2006_A7",16,"2006-06-16",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,616,"2006-05-31",4,1,1,3,2,2,2,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"50",50,"2006_A7_17","2006_A7",17,"2006-06-17",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,NA,"2006-05-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"51",51,"2006_A7_18","2006_A7",18,"2006-06-18",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,NA,"2006-05-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"52",52,"2006_A7_19","2006_A7",19,"2006-06-19",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,NA,"2006-05-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"53",53,"2006_A7_20","2006_A7",20,"2006-06-20",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,620,"2006-05-31",4,1,1,3,2,2,2,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"54",54,"2006_A7_21","2006_A7",21,"2006-06-21",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,NA,"2006-05-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"55",55,"2006_A7_22","2006_A7",22,"2006-06-22",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,622,"2006-05-31",4,1,1,3,2,2,2,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"56",56,"2006_A7_23","2006_A7",23,"2006-06-23",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,NA,"2006-05-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"57",57,"2006_A7_24","2006_A7",24,"2006-06-24",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,NA,"2006-05-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"58",58,"2006_A7_25","2006_A7",25,"2006-06-25",2006,"CA1545","802122913","CA032","2006-05-31","fledged","CA033","2006-05-31","fledged","CA037","2006-05-31","fledged",NA,NA,NA,NA,NA,NA,625,"2006-05-31",4,1,1,3,2,2,2,NA,NA,26,26,26,NA,NA,26,26,"U",26.3,34.9646145084279,23.8,41.3811391722046,1,1,1,NA,NA,3,151,157.931684334511,10.4953964353044,-0.660449977019869,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Full term care",5.83515266586868,5.89962949090591
"59",59,"2006_B-1_0","2006_B-1",0,"2006-06-06",2006,"8","802109777","CA083","2006-06-06","unknown","CA084","2006-06-06","fledged","CA085","2006-06-06","unknown",NA,NA,NA,NA,NA,NA,606,"2006-06-06",4,1,1,3,2,2,2,NA,NA,10.5,26,1,NA,NA,2,14,"U",NA,NA,24.1,37.8899943073839,1,1,1,NA,NA,3,157,157.931684334511,10.4953964353044,-0.0887707615671577,26,13,1,1,"fledged",1,1,0,NA,NA,1,0,0,1,NA,NA,1,1,0,"Desertion",5.71711905542718,5.75197953747247
"60",60,"2006_B-1_1","2006_B-1",1,"2006-06-07",2006,"8","802109777","CA083","2006-06-06","unknown","CA084","2006-06-06","fledged","CA085","2006-06-06","unknown",NA,NA,NA,NA,NA,NA,607,"2006-06-06",4,1,1,1,2,2,0,NA,NA,10.5,26,1,NA,NA,2,14,"U",NA,NA,24.1,37.8899943073839,1,1,0,NA,NA,2,157,157.931684334511,10.4953964353044,-0.0887707615671577,26,13,1,1,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,1,"Desertion",5.71711905542718,5.75197953747247
"61",61,"2006_B-1_2","2006_B-1",2,"2006-06-08",2006,"8","802109777","CA083","2006-06-06","unknown","CA084","2006-06-06","fledged","CA085","2006-06-06","unknown",NA,NA,NA,NA,NA,NA,608,"2006-06-06",3,1,0,2,2,2,0,NA,NA,10.5,26,1,NA,NA,2,14,"U",NA,NA,24.1,37.8899943073839,1,1,0,NA,NA,2,157,157.931684334511,10.4953964353044,-0.0887707615671577,26,13,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.71711905542718,5.75197953747247
"62",62,"2006_B-1_3","2006_B-1",3,"2006-06-09",2006,"8","802109777","CA083","2006-06-06","unknown","CA084","2006-06-06","fledged","CA085","2006-06-06","unknown",NA,NA,NA,NA,NA,NA,NA,"2006-06-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,26,1,NA,NA,2,14,"U",NA,NA,24.1,37.8899943073839,1,1,0,NA,NA,2,157,157.931684334511,10.4953964353044,-0.0887707615671577,26,13,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.71711905542718,5.75197953747247
"63",63,"2006_B-1_4","2006_B-1",4,"2006-06-10",2006,"8","802109777","CA083","2006-06-06","unknown","CA084","2006-06-06","fledged","CA085","2006-06-06","unknown",NA,NA,NA,NA,NA,NA,NA,"2006-06-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,26,1,NA,NA,2,14,"U",NA,NA,24.1,37.8899943073839,1,1,0,NA,NA,2,157,157.931684334511,10.4953964353044,-0.0887707615671577,26,13,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.71711905542718,5.75197953747247
"64",64,"2006_B-1_5","2006_B-1",5,"2006-06-11",2006,"8","802109777","CA083","2006-06-06","unknown","CA084","2006-06-06","fledged","CA085","2006-06-06","unknown",NA,NA,NA,NA,NA,NA,NA,"2006-06-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,26,1,NA,NA,2,14,"U",NA,NA,24.1,37.8899943073839,1,1,0,NA,NA,2,157,157.931684334511,10.4953964353044,-0.0887707615671577,26,13,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.71711905542718,5.75197953747247
"65",65,"2006_B-1_6","2006_B-1",6,"2006-06-12",2006,"8","802109777","CA083","2006-06-06","unknown","CA084","2006-06-06","fledged","CA085","2006-06-06","unknown",NA,NA,NA,NA,NA,NA,NA,"2006-06-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,26,1,NA,NA,2,14,"U",NA,NA,24.1,37.8899943073839,1,1,0,NA,NA,2,157,157.931684334511,10.4953964353044,-0.0887707615671577,26,13,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.71711905542718,5.75197953747247
"66",66,"2006_B-1_7","2006_B-1",7,"2006-06-13",2006,"8","802109777","CA083","2006-06-06","unknown","CA084","2006-06-06","fledged","CA085","2006-06-06","unknown",NA,NA,NA,NA,NA,NA,613,"2006-06-06",3,1,0,2,2,2,0,NA,NA,10.5,26,1,NA,NA,2,14,"U",NA,NA,24.1,37.8899943073839,1,1,0,NA,NA,2,157,157.931684334511,10.4953964353044,-0.0887707615671577,26,13,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.71711905542718,5.75197953747247
"67",67,"2006_B-1_8","2006_B-1",8,"2006-06-14",2006,"8","802109777","CA083","2006-06-06","unknown","CA084","2006-06-06","fledged","CA085","2006-06-06","unknown",NA,NA,NA,NA,NA,NA,NA,"2006-06-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,26,1,NA,NA,2,14,"U",NA,NA,24.1,37.8899943073839,1,1,0,NA,NA,2,157,157.931684334511,10.4953964353044,-0.0887707615671577,26,13,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.71711905542718,5.75197953747247
"68",68,"2006_B-1_9","2006_B-1",9,"2006-06-15",2006,"8","802109777","CA083","2006-06-06","unknown","CA084","2006-06-06","fledged","CA085","2006-06-06","unknown",NA,NA,NA,NA,NA,NA,NA,"2006-06-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,26,1,NA,NA,2,14,"U",NA,NA,24.1,37.8899943073839,1,1,0,NA,NA,2,157,157.931684334511,10.4953964353044,-0.0887707615671577,26,13,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.71711905542718,5.75197953747247
"69",69,"2006_B-1_10","2006_B-1",10,"2006-06-16",2006,"8","802109777","CA083","2006-06-06","unknown","CA084","2006-06-06","fledged","CA085","2006-06-06","unknown",NA,NA,NA,NA,NA,NA,NA,"2006-06-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,26,1,NA,NA,2,14,"U",NA,NA,24.1,37.8899943073839,1,1,0,NA,NA,2,157,157.931684334511,10.4953964353044,-0.0887707615671577,26,13,1,0,"fledged",0,1,0,NA,NA,0,1,0,0,NA,NA,1,1,0,"Desertion",5.71711905542718,5.75197953747247
"70",70,"2006_B-1_11","2006_B-1",11,"2006-06-17",2006,"8","802109777","CA083","2006-06-06","unknown","CA084","2006-06-06","fledged","CA085","2006-06-06","unknown",NA,NA,NA,NA,NA,NA,NA,"2006-06-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,26,1,NA,NA,2,14,"U",NA,NA,24.1,37.8899943073839,0,1,0,NA,NA,1,157,157.931684334511,10.4953964353044,-0.0887707615671577,26,13,1,0,"fledged",0,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.71711905542718,5.75197953747247
"71",71,"2006_B-1_12","2006_B-1",12,"2006-06-18",2006,"8","802109777","CA083","2006-06-06","unknown","CA084","2006-06-06","fledged","CA085","2006-06-06","unknown",NA,NA,NA,NA,NA,NA,NA,"2006-06-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,26,1,NA,NA,2,14,"U",NA,NA,24.1,37.8899943073839,0,1,0,NA,NA,1,157,157.931684334511,10.4953964353044,-0.0887707615671577,26,13,1,0,"fledged",0,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.71711905542718,5.75197953747247
"72",72,"2006_B-1_13","2006_B-1",13,"2006-06-19",2006,"8","802109777","CA083","2006-06-06","unknown","CA084","2006-06-06","fledged","CA085","2006-06-06","unknown",NA,NA,NA,NA,NA,NA,619,"2006-06-06",3,1,0,1,0,2,0,NA,NA,10.5,26,1,NA,NA,2,14,"U",NA,NA,24.1,37.8899943073839,0,1,0,NA,NA,1,157,157.931684334511,10.4953964353044,-0.0887707615671577,26,13,1,0,"fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"Desertion",5.71711905542718,5.75197953747247
"73",73,"2006_B2_0","2006_B2",0,"2006-05-29",2006,"802122903","CA245","CA023","2006-05-29","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,"2006-05-29",4,1,1,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,2,26,"U",25.2,35.967154270602,25,36.4131716090134,1,NA,NA,NA,NA,1,149,157.931684334511,10.4953964353044,-0.851009715504106,26,29,1,1,"fledged",1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,0,"Desertion",5.77046860934766,5.77046860934766
"74",74,"2006_B2_1","2006_B2",1,"2006-05-30",2006,"802122903","CA245","CA023","2006-05-29","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-05-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,2,26,"U",25.2,35.967154270602,25,36.4131716090134,1,NA,NA,NA,NA,1,149,157.931684334511,10.4953964353044,-0.851009715504106,26,29,1,1,"fledged",1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1,"Desertion",5.77046860934766,5.77046860934766
"75",75,"2006_B2_2","2006_B2",2,"2006-05-31",2006,"802122903","CA245","CA023","2006-05-29","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-05-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,2,26,"U",25.2,35.967154270602,25,36.4131716090134,1,NA,NA,NA,NA,1,149,157.931684334511,10.4953964353044,-0.851009715504106,26,29,1,0,"fledged",1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,"Desertion",5.77046860934766,5.77046860934766
"76",76,"2006_B2_3","2006_B2",3,"2006-06-01",2006,"802122903","CA245","CA023","2006-05-29","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601,"2006-05-29",3,1,0,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,2,26,"U",25.2,35.967154270602,25,36.4131716090134,1,NA,NA,NA,NA,1,149,157.931684334511,10.4953964353044,-0.851009715504106,26,29,1,0,"fledged",1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,"Desertion",5.77046860934766,5.77046860934766
"77",77,"2006_B2_4","2006_B2",4,"2006-06-02",2006,"802122903","CA245","CA023","2006-05-29","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-05-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,2,26,"U",25.2,35.967154270602,25,36.4131716090134,1,NA,NA,NA,NA,1,149,157.931684334511,10.4953964353044,-0.851009715504106,26,29,1,0,"fledged",1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,"Desertion",5.77046860934766,5.77046860934766
"78",78,"2006_B2_5","2006_B2",5,"2006-06-03",2006,"802122903","CA245","CA023","2006-05-29","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,"2006-05-29",3,1,0,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,2,26,"U",25.2,35.967154270602,25,36.4131716090134,1,NA,NA,NA,NA,1,149,157.931684334511,10.4953964353044,-0.851009715504106,26,29,1,0,"fledged",1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,"Desertion",5.77046860934766,5.77046860934766
